Time,Voltage
2.060020600206002e-05,0.0
2.070020700207002e-05,0.0
2.080020800208002e-05,0.0
2.090020900209002e-05,0.0
2.100021000210002e-05,0.0
2.1100211002110022e-05,0.0
2.1200212002120022e-05,0.0
2.1300213002130022e-05,0.0
2.1400214002140022e-05,0.0
2.1500215002150023e-05,0.0
2.1600216002160023e-05,0.0
2.1700217002170023e-05,0.0
2.1800218002180023e-05,0.0
2.1900219002190023e-05,0.0
2.2000220002200024e-05,0.0
2.2100221002210024e-05,0.0
2.2200222002220024e-05,0.0
2.2300223002230024e-05,0.0
2.2400224002240024e-05,0.0
2.2500225002250025e-05,0.0
2.2600226002260025e-05,0.0
2.2700227002270025e-05,0.0
2.2800228002280025e-05,0.0
2.2900229002290025e-05,0.0
2.3000230002300026e-05,0.0
2.3100231002310026e-05,0.0
2.3200232002320026e-05,0.0
2.3300233002330026e-05,0.0
2.3400234002340026e-05,0.0
2.3500235002350027e-05,0.0
2.3600236002360027e-05,0.0
2.3700237002370027e-05,0.0
2.3800238002380024e-05,0.0
2.3900239002390024e-05,0.0
2.4000240002400024e-05,0.0
2.4100241002410024e-05,0.0
2.4200242002420025e-05,0.0
2.4300243002430025e-05,0.0
2.4400244002440025e-05,0.0
2.4500245002450025e-05,0.0
2.4600246002460025e-05,0.0
2.4700247002470026e-05,0.0
2.4800248002480026e-05,0.0
2.4900249002490026e-05,0.0
2.5000250002500026e-05,0.0
2.5100251002510026e-05,0.0
2.5200252002520027e-05,0.0
2.5300253002530027e-05,0.0
2.5400254002540027e-05,0.0
2.5500255002550027e-05,0.0
2.5600256002560027e-05,0.0
2.5700257002570028e-05,0.0
2.5800258002580028e-05,0.0
2.5900259002590028e-05,0.0
2.6000260002600028e-05,0.0
2.610026100261003e-05,0.0
2.620026200262003e-05,0.0
2.630026300263003e-05,0.0
2.640026400264003e-05,0.0
2.650026500265003e-05,0.0
2.660026600266003e-05,0.0
2.670026700267003e-05,0.0
2.680026800268003e-05,0.0
2.690026900269003e-05,0.0
2.700027000270003e-05,0.0
2.710027100271003e-05,0.0
2.720027200272003e-05,0.0
2.730027300273003e-05,0.0
2.740027400274003e-05,0.0
2.7500275002750028e-05,0.0
2.7600276002760028e-05,0.0
2.7700277002770028e-05,0.0
2.780027800278003e-05,0.0
2.790027900279003e-05,0.0
2.800028000280003e-05,0.0
2.810028100281003e-05,0.0
2.820028200282003e-05,0.0
2.830028300283003e-05,0.0
2.840028400284003e-05,0.0
2.850028500285003e-05,0.0
2.860028600286003e-05,0.0
2.870028700287003e-05,0.0
2.880028800288003e-05,0.0
2.890028900289003e-05,0.0
2.900029000290003e-05,0.0
2.910029100291003e-05,0.0
2.920029200292003e-05,0.0
2.930029300293003e-05,0.0
2.940029400294003e-05,0.0
2.9500295002950032e-05,0.0
2.9600296002960032e-05,0.0
2.9700297002970032e-05,0.0
2.9800298002980032e-05,0.0
2.9900299002990033e-05,0.0
3.0000300003000033e-05,0.0
3.0100301003010033e-05,0.0
3.0200302003020033e-05,0.0
3.0300303003030033e-05,0.0
3.0400304003040034e-05,0.0
3.0500305003050034e-05,0.0
3.0600306003060034e-05,0.0
3.0700307003070034e-05,0.0
3.0800308003080034e-05,0.0
3.0900309003090035e-05,0.0
3.1000310003100035e-05,0.0
3.1100311003110035e-05,0.0
3.1200312003120035e-05,0.0
3.1300313003130035e-05,0.0
3.1400314003140036e-05,0.0
3.1500315003150036e-05,0.0
3.1600316003160036e-05,0.0
3.1700317003170036e-05,0.0
3.1800318003180036e-05,0.0
3.190031900319004e-05,0.0
3.200032000320004e-05,0.0
3.210032100321004e-05,0.0
3.220032200322004e-05,0.0
3.230032300323004e-05,0.0
3.240032400324004e-05,0.0
3.250032500325004e-05,0.0
3.260032600326004e-05,0.0
3.270032700327004e-05,0.0
3.280032800328004e-05,0.0
3.290032900329004e-05,0.0
3.300033000330003e-05,0.0
3.310033100331003e-05,0.0
3.320033200332003e-05,0.0
3.330033300333003e-05,0.0
3.340033400334003e-05,0.0
3.350033500335003e-05,0.0
3.360033600336003e-05,0.0
3.3700337003370033e-05,0.0
3.3800338003380034e-05,0.0
3.3900339003390034e-05,0.0
3.4000340003400034e-05,0.0
3.4100341003410034e-05,0.0
3.4200342003420034e-05,0.0
3.4300343003430035e-05,0.0
3.4400344003440035e-05,0.0
3.4500345003450035e-05,0.0
3.4600346003460035e-05,0.0
3.4700347003470035e-05,0.0
3.4800348003480036e-05,0.0
3.4900349003490036e-05,0.0
3.5000350003500036e-05,0.0
3.5100351003510036e-05,0.0
3.5200352003520036e-05,0.0
3.530035300353004e-05,0.0
3.540035400354004e-05,0.0
3.550035500355004e-05,0.0
3.560035600356004e-05,0.0
3.570035700357004e-05,0.0
3.580035800358004e-05,0.0
3.590035900359004e-05,0.0
3.600036000360004e-05,0.0
3.610036100361004e-05,0.0
3.620036200362004e-05,0.0
3.630036300363004e-05,0.0
3.640036400364004e-05,0.0
3.650036500365004e-05,0.0
3.660036600366004e-05,0.0
3.670036700367004e-05,0.0
3.680036800368004e-05,0.0
3.690036900369004e-05,0.0
3.700037000370004e-05,0.0
3.710037100371004e-05,0.0
3.720037200372004e-05,0.0
3.730037300373004e-05,0.0
3.740037400374004e-05,0.0
3.750037500375004e-05,0.0
3.760037600376004e-05,0.0
3.770037700377004e-05,0.0
3.780037800378004e-05,0.0
3.790037900379004e-05,0.0
3.800038000380004e-05,0.0
3.810038100381004e-05,0.0
3.820038200382004e-05,0.0
3.830038300383004e-05,0.0
3.840038400384004e-05,0.0
3.850038500385004e-05,0.0
3.860038600386004e-05,0.0
3.8700387003870043e-05,0.0
3.8800388003880044e-05,0.0
3.8900389003890044e-05,0.0
3.9000390003900044e-05,0.0
3.9100391003910044e-05,0.0
3.9200392003920044e-05,0.0
3.9300393003930045e-05,0.0
3.9400394003940045e-05,0.0
3.9500395003950045e-05,0.0
3.9600396003960045e-05,0.0
3.9700397003970045e-05,0.0
3.9800398003980046e-05,0.0
3.9900399003990046e-05,0.0
4.0000400004000046e-05,0.0
4.0100401004010046e-05,0.0
4.0200402004020046e-05,0.0
4.030040300403004e-05,0.0
4.040040400404004e-05,0.0
4.050040500405004e-05,0.0
4.060040600406004e-05,0.0
4.070040700407004e-05,0.0
4.080040800408004e-05,0.0
4.090040900409004e-05,0.0
4.100041000410004e-05,0.0
4.110041100411004e-05,0.0
4.120041200412004e-05,0.0
4.130041300413004e-05,0.0
4.140041400414004e-05,0.0
4.150041500415004e-05,0.0
4.160041600416004e-05,0.0
4.170041700417004e-05,0.0
4.180041800418004e-05,0.0
4.190041900419004e-05,0.0
4.200042000420004e-05,0.0
4.2100421004210044e-05,0.0
4.2200422004220044e-05,0.0
4.2300423004230044e-05,0.0
4.2400424004240044e-05,0.0
4.2500425004250044e-05,0.0
4.2600426004260045e-05,0.0
4.2700427004270045e-05,0.0
4.2800428004280045e-05,0.0
4.2900429004290045e-05,0.0
4.3000430004300045e-05,0.0
4.3100431004310046e-05,0.0
4.3200432004320046e-05,0.0
4.3300433004330046e-05,0.0
4.3400434004340046e-05,0.0
4.3500435004350046e-05,0.0
4.3600436004360047e-05,0.0
4.370043700437005e-05,0.0
4.380043800438005e-05,0.0
4.390043900439005e-05,0.0
4.400044000440005e-05,0.0
4.410044100441005e-05,0.0
4.420044200442005e-05,0.0
4.430044300443005e-05,0.0
4.440044400444005e-05,0.0
4.450044500445005e-05,0.0
4.460044600446005e-05,0.0
4.470044700447005e-05,0.0
4.480044800448005e-05,0.0
4.490044900449005e-05,0.0
4.500045000450005e-05,0.0
4.510045100451005e-05,0.0
4.520045200452005e-05,0.0
4.530045300453005e-05,0.0
4.540045400454005e-05,0.0
4.550045500455005e-05,0.0
4.560045600456005e-05,0.0
4.570045700457005e-05,0.0
4.580045800458005e-05,0.0
4.590045900459005e-05,0.0
4.600046000460005e-05,0.0
4.610046100461005e-05,0.0
4.620046200462005e-05,0.0
4.630046300463005e-05,0.0
4.640046400464005e-05,0.0
4.650046500465005e-05,0.0
4.660046600466005e-05,0.0
4.670046700467005e-05,0.0
4.680046800468005e-05,0.0
4.690046900469005e-05,0.0
4.700047000470005e-05,0.0
4.7100471004710054e-05,0.0
4.7200472004720054e-05,0.0
4.7300473004730054e-05,0.0
4.7400474004740054e-05,0.0
4.7500475004750054e-05,0.0
4.760047600476005e-05,0.0
4.770047700477005e-05,0.0
4.780047800478005e-05,0.0
4.790047900479005e-05,0.0
4.800048000480005e-05,0.0
4.810048100481005e-05,0.0
4.820048200482005e-05,0.0
4.830048300483005e-05,0.0
4.840048400484005e-05,0.0
4.850048500485005e-05,0.0
4.860048600486005e-05,0.0
4.870048700487005e-05,0.0
4.880048800488005e-05,0.0
4.890048900489005e-05,0.0
4.900049000490005e-05,0.0
4.910049100491005e-05,0.0
4.920049200492005e-05,0.0
4.930049300493005e-05,0.0
4.940049400494005e-05,0.0
4.950049500495005e-05,0.0
4.960049600496005e-05,0.0
4.970049700497005e-05,0.0
4.980049800498005e-05,0.0
4.990049900499005e-05,0.0
5.000050000500005e-05,0.0
5.010050100501005e-05,0.0
5.020050200502005e-05,0.0
5.030050300503005e-05,0.0
5.040050400504005e-05,0.0
5.0500505005050054e-05,0.0
5.0600506005060054e-05,0.0
5.0700507005070054e-05,0.0
5.0800508005080054e-05,0.0
5.0900509005090054e-05,0.0
5.1000510005100055e-05,0.0
5.1100511005110055e-05,0.0
5.1200512005120055e-05,0.0
5.1300513005130055e-05,0.0
5.1400514005140055e-05,0.0
5.1500515005150056e-05,0.0
5.1600516005160056e-05,0.0
5.1700517005170056e-05,0.0
5.1800518005180056e-05,0.0
5.1900519005190056e-05,0.0
5.2000520005200057e-05,0.0
5.210052100521006e-05,0.0
5.220052200522006e-05,0.0
5.230052300523006e-05,0.0
5.240052400524006e-05,0.0
5.250052500525006e-05,0.0
5.260052600526006e-05,0.0
5.270052700527006e-05,0.0
5.280052800528006e-05,0.0
5.290052900529006e-05,0.0
5.300053000530006e-05,0.0
5.310053100531006e-05,0.0
5.320053200532006e-05,0.0
5.330053300533006e-05,0.0
5.340053400534006e-05,0.0
5.350053500535006e-05,0.0
5.360053600536006e-05,0.0
5.370053700537006e-05,0.0
5.380053800538006e-05,0.0
5.390053900539006e-05,0.0
5.400054000540006e-05,0.0
5.410054100541006e-05,0.0
5.420054200542006e-05,0.0
5.430054300543006e-05,0.0
5.440054400544006e-05,0.0
5.450054500545006e-05,0.0
5.460054600546006e-05,0.0
5.470054700547006e-05,0.0
5.480054800548006e-05,0.0
5.4900549005490056e-05,0.0
5.5000550005500056e-05,0.0
5.5100551005510056e-05,0.0
5.5200552005520056e-05,0.0
5.5300553005530056e-05,0.0
5.5400554005540057e-05,0.0
5.550055500555006e-05,0.0
5.560055600556006e-05,0.0
5.570055700557006e-05,0.0
5.580055800558006e-05,0.0
5.590055900559006e-05,0.0
5.600056000560006e-05,0.0
5.610056100561006e-05,0.0
5.620056200562006e-05,0.0
5.630056300563006e-05,0.0
5.640056400564006e-05,0.0
5.650056500565006e-05,0.0
5.660056600566006e-05,0.0
5.670056700567006e-05,0.0
5.680056800568006e-05,0.0
5.690056900569006e-05,0.0
5.700057000570006e-05,0.0
5.710057100571006e-05,0.0
5.720057200572006e-05,0.0
5.730057300573006e-05,0.0
5.740057400574006e-05,0.0
5.750057500575006e-05,0.0
5.760057600576006e-05,0.0
5.770057700577006e-05,0.0
5.780057800578006e-05,0.0
5.790057900579006e-05,0.0
5.800058000580006e-05,0.0
5.810058100581006e-05,0.0
5.820058200582006e-05,0.0
5.830058300583006e-05,0.0
5.840058400584006e-05,0.0
5.850058500585006e-05,0.0
5.860058600586006e-05,0.0
5.870058700587006e-05,0.0
5.880058800588006e-05,0.0
5.8900589005890064e-05,0.0
5.9000590005900064e-05,0.0
5.9100591005910064e-05,0.0
5.9200592005920064e-05,0.0
5.9300593005930064e-05,0.0
5.9400594005940065e-05,0.0
5.9500595005950065e-05,0.0
5.9600596005960065e-05,0.0
5.9700597005970065e-05,0.0
5.9800598005980065e-05,0.0
5.9900599005990066e-05,0.0
6.0000600006000066e-05,0.0
6.0100601006010066e-05,0.0
6.0200602006020066e-05,0.0
6.0300603006030066e-05,0.0
6.0400604006040067e-05,0.0
6.050060500605007e-05,0.0
6.060060600606007e-05,0.0
6.070060700607007e-05,0.0
6.080060800608007e-05,0.0
6.090060900609007e-05,0.0
6.100061000610007e-05,0.0
6.110061100611007e-05,0.0
6.120061200612007e-05,0.0
6.130061300613007e-05,0.0
6.140061400614007e-05,0.0
6.150061500615007e-05,0.0
6.160061600616007e-05,0.0
6.170061700617007e-05,0.0
6.180061800618007e-05,0.0
6.190061900619007e-05,0.0
6.200062000620007e-05,0.0
6.210062100621007e-05,0.0
6.220062200622007e-05,0.0
6.230062300623007e-05,0.0
6.240062400624007e-05,0.0
6.250062500625007e-05,0.0
6.260062600626007e-05,0.0
6.270062700627007e-05,0.0
6.280062800628007e-05,0.0
6.290062900629007e-05,0.0
6.300063000630007e-05,0.0
6.310063100631007e-05,0.0
6.320063200632007e-05,0.0
6.330063300633007e-05,0.0
6.340063400634007e-05,0.0
6.350063500635007e-05,0.0
6.360063600636007e-05,0.0
6.370063700637007e-05,0.0
6.380063800638007e-05,0.0
6.390063900639007e-05,0.0
6.400064000640007e-05,0.0
6.410064100641007e-05,0.0
6.420064200642007e-05,0.0
6.430064300643007e-05,0.0
6.440064400644007e-05,0.0
6.450064500645007e-05,0.0
6.460064600646007e-05,0.0
6.470064700647008e-05,0.0
6.480064800648008e-05,0.0
6.490064900649008e-05,0.0
6.500065000650008e-05,0.0
6.510065100651008e-05,0.0
6.520065200652008e-05,0.0
6.530065300653008e-05,0.0
6.540065400654008e-05,0.0
6.550065500655008e-05,0.0
6.560065600656008e-05,0.0
6.570065700657008e-05,0.0
6.580065800658008e-05,0.0
6.590065900659006e-05,0.0
6.600066000660006e-05,0.0
6.610066100661006e-05,0.0
6.620066200662006e-05,0.0
6.630066300663006e-05,0.0
6.640066400664006e-05,0.0
6.650066500665007e-05,0.0
6.660066600666007e-05,0.0
6.670066700667007e-05,0.0
6.680066800668007e-05,0.0
6.690066900669007e-05,0.0
6.700067000670007e-05,0.0
6.710067100671007e-05,0.0
6.720067200672007e-05,0.0
6.730067300673007e-05,0.0
6.740067400674007e-05,0.0
6.750067500675007e-05,0.0
6.760067600676007e-05,0.0
6.770067700677007e-05,0.0
6.780067800678007e-05,0.0
6.790067900679007e-05,0.0
6.800068000680007e-05,0.0
6.810068100681007e-05,0.0
6.820068200682007e-05,0.0
6.830068300683007e-05,0.0
6.840068400684007e-05,0.0
6.850068500685007e-05,0.0
6.860068600686007e-05,0.0
6.870068700687007e-05,0.0
6.880068800688007e-05,0.0
6.890068900689007e-05,0.0
6.900069000690007e-05,0.0
6.910069100691007e-05,0.0
6.920069200692007e-05,0.0
6.930069300693007e-05,0.0
6.940069400694007e-05,0.0
6.950069500695007e-05,0.0
6.960069600696007e-05,0.0
6.970069700697007e-05,0.0
6.980069800698007e-05,0.0
6.990069900699007e-05,0.0
7.000070000700007e-05,0.0
7.010070100701007e-05,0.0
7.020070200702007e-05,0.0
7.030070300703007e-05,0.0
7.040070400704007e-05,0.0
7.050070500705007e-05,0.0
7.060070600706007e-05,0.0
7.070070700707007e-05,0.0
7.080070800708007e-05,0.0
7.090070900709007e-05,0.0
7.100071000710007e-05,0.0
7.110071100711007e-05,0.0
7.120071200712007e-05,0.0
7.130071300713007e-05,0.0
7.140071400714007e-05,0.0
7.150071500715008e-05,0.0
7.160071600716008e-05,0.0
7.170071700717008e-05,0.0
7.180071800718008e-05,0.0
7.190071900719008e-05,0.0
7.200072000720008e-05,0.0
7.210072100721008e-05,0.0
7.220072200722008e-05,0.0
7.230072300723008e-05,0.0
7.240072400724008e-05,0.0
7.250072500725008e-05,0.0
7.260072600726008e-05,0.0
7.270072700727008e-05,0.0
7.280072800728008e-05,0.0
7.290072900729008e-05,0.0
7.300073000730008e-05,0.0
7.310073100731008e-05,0.0
7.320073200732008e-05,0.0
7.330073300733008e-05,0.0
7.340073400734008e-05,0.0
7.350073500735008e-05,0.0
7.360073600736008e-05,0.0
7.370073700737008e-05,0.0
7.380073800738008e-05,0.0
7.390073900739008e-05,0.0
7.400074000740008e-05,0.0
7.410074100741008e-05,0.0
7.420074200742008e-05,0.0
7.430074300743008e-05,0.0
7.440074400744008e-05,0.0
7.450074500745008e-05,0.0
7.460074600746008e-05,0.0
7.470074700747008e-05,0.0
7.480074800748008e-05,0.0
7.490074900749008e-05,0.0
7.500075000750008e-05,0.0
7.510075100751008e-05,0.0
7.520075200752008e-05,0.0
7.530075300753008e-05,0.0
7.540075400754008e-05,0.0
7.550075500755008e-05,0.0
7.560075600756008e-05,0.0
7.570075700757008e-05,0.0
7.580075800758008e-05,0.0
7.590075900759008e-05,0.0
7.600076000760008e-05,0.0
7.610076100761008e-05,0.0
7.620076200762008e-05,0.0
7.630076300763008e-05,0.0
7.640076400764008e-05,0.0
7.650076500765009e-05,0.0
7.660076600766009e-05,0.0
7.670076700767009e-05,0.0
7.680076800768009e-05,0.0
7.690076900769009e-05,0.0
7.700077000770009e-05,0.0
7.710077100771009e-05,0.0
7.720077200772009e-05,0.0
7.730077300773009e-05,0.0
7.740077400774009e-05,0.0
7.750077500775009e-05,0.0
7.760077600776009e-05,0.0
7.770077700777009e-05,0.0
7.780077800778009e-05,0.0
7.790077900779009e-05,0.0
7.800078000780009e-05,0.0
7.810078100781009e-05,0.0
7.820078200782009e-05,0.0
7.830078300783009e-05,0.0
7.840078400784009e-05,0.0
7.850078500785009e-05,0.0
7.860078600786009e-05,0.0
7.870078700787009e-05,0.0
7.880078800788009e-05,0.0
7.890078900789009e-05,0.0
7.900079000790009e-05,0.0
7.910079100791009e-05,0.0
7.920079200792009e-05,0.0
7.930079300793009e-05,0.0
7.940079400794009e-05,0.0
7.950079500795009e-05,0.0
7.960079600796009e-05,0.0
7.970079700797009e-05,0.0
7.980079800798009e-05,0.0
7.990079900799009e-05,0.0
8.000080000800009e-05,0.0
8.010080100801009e-05,0.0
8.020080200802009e-05,0.0
8.030080300803009e-05,0.0
8.040080400804009e-05,0.0
8.050080500805008e-05,0.0
8.060080600806008e-05,0.0
8.070080700807008e-05,0.0
8.080080800808008e-05,0.0
8.090080900809008e-05,0.0
8.100081000810008e-05,0.0
8.110081100811008e-05,0.0
8.120081200812008e-05,0.0
8.130081300813008e-05,0.0
8.140081400814008e-05,0.0
8.150081500815008e-05,0.0
8.160081600816008e-05,0.0
8.170081700817008e-05,0.0
8.180081800818008e-05,0.0
8.190081900819008e-05,0.0
8.200082000820008e-05,0.0
8.210082100821008e-05,0.0
8.220082200822008e-05,0.0
8.230082300823008e-05,0.0
8.240082400824008e-05,0.0
8.250082500825008e-05,0.0
8.260082600826008e-05,0.0
8.270082700827008e-05,0.0
8.280082800828008e-05,0.0
8.290082900829008e-05,0.0
8.300083000830008e-05,0.0
8.310083100831008e-05,0.0
8.320083200832009e-05,0.0
8.330083300833009e-05,0.0
8.340083400834009e-05,0.0
8.350083500835009e-05,0.0
8.360083600836009e-05,0.0
8.370083700837009e-05,0.0
8.380083800838009e-05,0.0
8.390083900839009e-05,0.0
8.400084000840009e-05,0.0
8.410084100841009e-05,0.0
8.420084200842009e-05,0.0
8.430084300843009e-05,0.0
8.440084400844009e-05,0.0
8.450084500845009e-05,0.0
8.460084600846009e-05,0.0
8.470084700847009e-05,0.0
8.480084800848009e-05,0.0
8.490084900849009e-05,0.0
8.500085000850009e-05,0.0
8.510085100851009e-05,0.0
8.520085200852009e-05,0.0
8.530085300853009e-05,0.0
8.540085400854009e-05,0.0
8.550085500855009e-05,0.0
8.560085600856009e-05,0.0
8.570085700857009e-05,0.0
8.580085800858009e-05,0.0
8.590085900859009e-05,0.0
8.600086000860009e-05,0.0
8.610086100861009e-05,0.0
8.620086200862009e-05,0.0
8.630086300863009e-05,0.0
8.640086400864009e-05,0.0
8.650086500865009e-05,0.0
8.660086600866009e-05,0.0
8.670086700867009e-05,0.0
8.680086800868009e-05,0.0
8.690086900869009e-05,0.0
8.700087000870009e-05,0.0
8.710087100871009e-05,0.0
8.720087200872009e-05,0.0
8.73008730087301e-05,0.0
8.74008740087401e-05,0.0
8.75008750087501e-05,0.0
8.76008760087601e-05,0.0
8.77008770087701e-05,0.0
8.78008780087801e-05,0.0
8.79008790087901e-05,0.0
8.80008800088001e-05,0.0
8.81008810088101e-05,0.0
8.82008820088201e-05,0.0
8.83008830088301e-05,0.0
8.84008840088401e-05,0.0
8.85008850088501e-05,0.0
8.86008860088601e-05,0.0
8.87008870088701e-05,0.0
8.88008880088801e-05,0.0
8.89008890088901e-05,0.0
8.90008900089001e-05,0.0
8.91008910089101e-05,0.0
8.92008920089201e-05,0.0
8.93008930089301e-05,0.0
8.94008940089401e-05,0.0
8.95008950089501e-05,0.0
8.96008960089601e-05,0.0
8.97008970089701e-05,0.0
8.98008980089801e-05,0.0
8.99008990089901e-05,0.0
9.00009000090001e-05,0.0
9.01009010090101e-05,0.0
9.02009020090201e-05,0.0
9.03009030090301e-05,0.0
9.04009040090401e-05,0.0
9.05009050090501e-05,0.0
9.06009060090601e-05,0.0
9.07009070090701e-05,0.0
9.08009080090801e-05,0.0
9.09009090090901e-05,0.0
9.10009100091001e-05,0.0
9.11009110091101e-05,0.0
9.12009120091201e-05,0.0
9.13009130091301e-05,0.0
