Time,Voltage,Audio
0.027200906696889897,0.0,0.0
0.027300910030334344,0.0,0.0
0.02740091336377879,0.0,0.0
0.02750091669722324,0.0,0.0
0.027600920030667688,0.0,0.0
0.027700923364112135,0.0,0.0
0.027800926697556586,0.0,0.0
0.027900930031001032,0.0,0.0
0.02800093336444548,0.0,0.0
0.02810093669788993,0.0,0.0
0.028200940031334377,0.0,0.0
0.028300943364778824,0.0,0.0
0.028400946698223274,0.0,0.0
0.02850095003166772,0.0,0.0
0.028600953365112168,0.0,0.0
0.02870095669855662,0.0,0.0
0.028800960032001065,0.0,0.0
0.028900963365445512,0.0,0.0
0.029000966698889963,0.0,0.0
0.02910097003233441,0.0,0.0
0.029200973365778857,0.0,0.0
0.029300976699223307,0.0,0.0
0.029400980032667754,0.0,0.0
0.0295009833661122,0.0,0.0
0.02960098669955665,0.0,0.0
0.0297009900330011,0.0,0.0
0.029800993366445545,0.0,0.0
0.029900996699889996,0.0,0.0
0.030001000033334443,0.0,0.0
0.03010100336677889,0.0,0.0
0.03020100670022334,0.0,0.0
0.030301010033667787,0.0,0.0
0.030401013367112234,0.0,0.0
0.030501016700556684,0.0,0.0
0.03060102003400113,0.0,0.0
0.030701023367445582,0.0,0.0
0.03080102670089003,0.0,0.0
0.030901030034334476,0.0,0.0
0.031001033367778926,0.0,0.0
0.031101036701223373,0.0,0.0
0.03120104003466782,0.0,0.0
0.03130104336811227,0.0,0.0
0.03140104670155672,0.0,0.0
0.031501050035001164,0.0,0.0
0.03160105336844561,0.0,0.0
0.03170105670189006,0.0,0.0
0.03180106003533451,0.0,0.0
0.03190106336877896,0.0,0.0
0.032001066702223406,0.0,0.0
0.03210107003566785,0.0,0.0
0.0322010733691123,0.0,0.0
0.032301076702556754,0.0,0.0
0.0324010800360012,0.0,0.0
0.03250108336944565,0.0,0.0
0.032601086702890095,0.0,0.0
0.03270109003633454,0.0,0.0
0.03280109336977899,0.0,0.0
0.03290109670322344,0.0,0.0
0.03300110003666789,0.0,0.0
0.033101103370112336,0.0,0.0
0.03320110670355678,0.0,0.0
0.03330111003700123,0.0,0.0
0.03340111337044568,0.0,0.0
0.03350111670389013,0.0,0.0
0.03360112003733458,0.0,0.0
0.033701123370779025,0.0,0.0
0.03380112670422347,0.0,0.0
0.03390113003766792,0.0,0.0
0.034001133371112366,0.0,0.0
0.03410113670455682,0.0,0.0
0.03420114003800127,0.0,0.0
0.034301143371445714,0.0,0.0
0.03440114670489016,0.0,0.0
0.03450115003833461,0.0,0.0
0.034601153371779055,0.0,0.0
0.03470115670522351,0.0,0.0
0.034801160038667955,0.0,0.0
0.0349011633721124,0.0,0.0
0.03500116670555685,0.0,0.0
0.035101170039001296,0.0,0.0
0.03520117337244574,0.0,0.0
0.0353011767058902,0.0,0.0
0.035401180039334644,0.0,0.0
0.03550118337277909,0.0,0.0
0.03560118670622354,0.0,0.0
0.035701190039667985,0.0,0.0
0.03580119337311244,0.0,0.0
0.035901196706556886,0.0,0.0
0.03600120004000133,0.0,0.0
0.03610120337344578,0.0,0.0
0.03620120670689023,0.0,0.0
0.036301210040334674,0.0,0.0
0.03640121337377913,0.0,0.0
0.036501216707223574,0.0,0.0
0.03660122004066802,0.0,0.0
0.03670122337411247,0.0,0.0
0.036801226707556915,0.0,0.0
0.03690123004100136,0.0,0.0
0.037001233374445816,0.0,0.0
0.03710123670789026,0.0,0.0
0.03720124004133471,0.0,0.0
0.03730124337477916,0.0,0.0
0.037401246708223604,0.0,0.0
0.03750125004166805,0.0,0.0
0.037601253375112505,0.0,0.0
0.03770125670855695,0.0,0.0
0.0378012600420014,0.0,0.0
0.037901263375445846,0.0,0.0
0.03800126670889029,0.0,0.0
0.03810127004233474,0.0,0.0
0.03820127337577919,0.0,0.0
0.03830127670922364,0.0,0.0
0.03840128004266809,0.0,0.0
0.038501283376112534,0.0,0.0
0.03860128670955698,0.0,0.0
0.038701290043001435,0.0,0.0
0.03880129337644588,0.0,0.0
0.03890129670989033,0.0,0.0
0.039001300043334776,0.0,0.0
0.03910130337677922,0.0,0.0
0.03920130671022367,0.0,0.0
0.039301310043668124,0.0,0.0
0.03940131337711257,0.0,0.0
0.03950131671055702,0.0,0.0
0.039601320044001465,0.0,0.0
0.03970132337744591,0.0,0.0
0.03980132671089036,0.0,0.0
0.03990133004433481,0.0,0.0
0.04000133337777926,0.0,0.0
0.040101336711223706,0.0,0.0
0.04020134004466815,0.0,0.0
0.0403013433781126,0.0,0.0
0.04040134671155705,0.0,0.0
0.0405013500450015,0.0,0.0
0.04060135337844595,0.0,0.0
0.040701356711890395,0.0,0.0
0.04080136004533484,0.0,0.0
0.04090136337877929,0.0,0.0
0.041001366712223736,0.0,0.0
0.04110137004566819,0.0,0.0
0.04120137337911264,0.0,0.0
0.041301376712557084,0.0,0.0
0.04140138004600153,0.0,0.0
0.04150138337944598,0.0,0.0
0.04160138671289043,0.0,0.0
0.04170139004633488,0.0,0.0
0.041801393379779325,0.0,0.0
0.04190139671322377,0.0,0.0
0.04200140004666822,0.0,0.0
0.042101403380112666,0.0,0.0
0.04220140671355712,0.0,0.0
0.04230141004700157,0.0,0.0
0.042401413380446014,0.0,0.0
0.04250141671389046,0.0,0.0
0.04260142004733491,0.0,0.0
0.042701423380779355,0.0,0.0
0.04280142671422381,0.0,0.0
0.042901430047668256,0.0,0.0
0.0430014333811127,0.0,0.0
0.04310143671455715,0.0,0.0
0.043201440048001596,0.0,0.0
0.04330144338144604,0.0,0.0
0.0434014467148905,0.0,0.0
0.043501450048334944,0.0,0.0
0.04360145338177939,0.0,0.0
0.04370145671522384,0.0,0.0
0.043801460048668285,0.0,0.0
0.04390146338211273,0.0,0.0
0.044001466715557186,0.0,0.0
0.04410147004900163,0.0,0.0
0.04420147338244608,0.0,0.0
0.04430147671589053,0.0,0.0
0.044401480049334974,0.0,0.0
0.04450148338277942,0.0,0.0
0.044601486716223875,0.0,0.0
0.04470149004966832,0.0,0.0
0.04480149338311277,0.0,0.0
0.044901496716557215,0.0,0.0
0.04500150005000166,0.0,0.0
0.045101503383446116,0.0,0.0
0.04520150671689056,0.0,0.0
0.04530151005033501,0.0,0.0
0.04540151338377946,0.0,0.0
0.045501516717223904,0.0,0.0
0.04560152005066835,0.0,0.0
0.045701523384112805,0.0,0.0
0.04580152671755725,0.0,0.0
0.0459015300510017,0.0,0.0
0.046001533384446146,0.0,0.0
0.04610153671789059,0.0,0.0
0.04620154005133504,0.0,0.0
0.046301543384779494,0.0,0.0
0.04640154671822394,0.0,0.0
0.04650155005166839,0.0,0.0
0.046601553385112834,0.0,0.0
0.04670155671855728,0.0,0.0
0.04680156005200173,0.0,0.0
0.04690156338544618,0.0,0.0
0.04700156671889063,0.0,0.0
0.047101570052335076,0.0,0.0
0.04720157338577952,0.0,0.0
0.04730157671922397,0.0,0.0
0.04740158005266842,0.0,0.0
0.04750158338611287,0.0,0.0
0.04760158671955732,0.0,0.0
0.047701590053001765,0.0,0.0
0.04780159338644621,0.0,0.0
0.04790159671989066,0.0,0.0
0.048001600053335106,0.0,0.0
0.04810160338677956,0.0,0.0
0.048201606720224006,0.0,0.0
0.04830161005366845,0.0,0.0
0.0484016133871129,0.0,0.0
0.04850161672055735,0.0,0.0
0.0486016200540018,0.0,0.0
0.04870162338744625,0.0,0.0
0.048801626720890695,0.0,0.0
0.04890163005433514,0.0,0.0
0.04900163338777959,0.0,0.0
0.049101636721224036,0.0,0.0
0.04920164005466849,0.0,0.0
0.04930164338811294,0.0,0.0
0.049401646721557384,0.0,0.0
0.04950165005500183,0.0,0.0
0.04960165338844628,0.0,0.0
0.049701656721890725,0.0,0.0
0.04980166005533518,0.0,0.0
0.049901663388779625,0.0,0.0
0.05000166672222407,0.0,0.0
0.05010167005566852,0.0,0.0
0.050201673389112966,0.0,0.0
0.05030167672255741,0.0,0.0
0.05040168005600187,0.0,0.0
0.050501683389446314,0.0,0.0
0.05060168672289076,0.0,0.0
0.05070169005633521,0.0,0.0
0.050801693389779655,0.0,0.0
0.0509016967232241,0.0,0.0
0.051001700056668556,0.0,0.0
0.051101703390113,0.0,0.0
0.05120170672355745,0.0,0.0
0.0513017100570019,0.0,0.0
0.051401713390446344,0.0,0.0
0.0515017167238908,0.0,0.0
0.051601720057335244,0.0,0.0
0.05170172339077969,0.0,0.0
0.05180172672422414,0.0,0.0
0.051901730057668585,0.0,0.0
0.05200173339111303,0.0,0.0
0.052101736724557486,0.0,0.0
0.05220174005800193,0.0,0.0
0.05230174339144638,0.0,0.0
0.05240174672489083,0.0,0.0
0.052501750058335274,0.0,0.0
0.05260175339177972,0.0,0.0
0.052701756725224175,0.0,0.0
0.05280176005866862,0.0,0.0
0.05290176339211307,0.0,0.0
0.053001766725557516,0.0,0.0
0.05310177005900196,0.0,0.0
0.05320177339244641,0.0,0.0
0.05330177672589086,0.0,0.0
0.05340178005933531,0.0,0.0
0.05350178339277976,0.0,0.0
0.053601786726224204,0.0,0.0
0.05370179005966865,0.0,0.0
0.0538017933931131,0.0,0.0
0.05390179672655755,0.0,0.0
0.054001800060002,0.0,0.0
0.054101803393446446,0.0,0.0
0.05420180672689089,0.0,0.0
0.05430181006033534,0.0,0.0
0.054401813393779794,0.0,0.0
0.05450181672722424,0.0,0.0
0.05460182006066869,0.0,0.0
0.054701823394113135,0.0,0.0
0.05480182672755758,0.0,0.0
0.05490183006100203,0.0,0.0
0.05500183339444648,0.0,0.0
0.05510183672789093,0.0,0.0
0.055201840061335376,0.0,0.0
0.05530184339477982,0.0,0.0
0.05540184672822427,0.0,0.0
0.05550185006166872,0.0,0.0
0.05560185339511317,0.0,0.0
0.05570185672855762,0.0,0.0
0.055801860062002065,0.0,0.0
0.05590186339544651,0.0,0.0
0.05600186672889096,0.0,0.0
0.056101870062335406,0.0,0.0
0.05620187339577986,0.0,0.0
0.05630187672922431,0.0,0.0
0.056401880062668754,0.0,0.0
0.0565018833961132,0.0,0.0
0.05660188672955765,0.0,0.0
0.056701890063002094,0.0,0.0
0.05680189339644655,0.0,0.0
0.056901896729890995,0.0,0.0
0.05700190006333544,0.0,0.0
0.05710190339677989,0.0,0.0
0.057201906730224336,0.0,0.0
0.05730191006366878,0.0,0.0
0.05740191339711324,0.0,0.0
0.057501916730557684,0.0,0.0
0.05760192006400213,0.0,0.0
0.05770192339744658,0.0,0.0
0.057801926730891025,0.0,0.0
0.05790193006433548,0.0,0.0
0.058001933397779926,0.0,0.0
0.05810193673122437,0.0,0.0
0.05820194006466882,0.0,0.0
0.058301943398113266,0.0,0.0
0.05840194673155771,0.0,0.0
0.05850195006500217,0.0,0.0
0.058601953398446614,0.0,0.0
0.05870195673189106,0.0,0.0
0.05880196006533551,0.0,0.0
0.058901963398779955,0.0,0.0
0.0590019667322244,0.0,0.0
0.059101970065668856,0.0,0.0
0.0592019733991133,0.0,0.0
0.05930197673255775,0.0,0.0
0.0594019800660022,0.0,0.0
0.059501983399446644,0.0,0.0
0.05960198673289109,0.0,0.0
0.059701990066335545,0.0,0.0
0.05980199339977999,0.0,0.0
0.05990199673322444,0.0,0.0
0.060002000066668885,0.0,0.0
0.06010200340011333,0.0,0.0
0.06020200673355778,0.0,0.0
0.06030201006700223,0.0,0.0
0.06040201340044668,0.0,0.0
0.06050201673389113,0.0,0.0
0.060602020067335574,0.0,0.0
0.06070202340078002,0.0,0.0
0.06080202673422447,0.0,0.0
0.06090203006766892,0.0,0.0
0.06100203340111337,0.0,0.0
0.061102036734557816,0.0,0.0
0.06120204006800226,0.0,0.0
0.06130204340144671,0.0,0.0
0.061402046734891164,0.0,0.0
0.06150205006833561,0.0,0.0
0.06160205340178006,0.0,0.0
0.061702056735224504,0.0,0.0
0.06180206006866895,0.0,0.0
0.0619020634021134,0.0,0.0
0.06200206673555785,0.0,0.0
0.0621020700690023,0.0,0.0
0.062202073402446746,0.0,0.0
0.06230207673589119,0.0,0.0
0.06240208006933564,0.0,0.0
0.06250208340278009,0.0,0.0
0.06260208673622454,0.0,0.0
0.06270209006966898,0.0,0.0
0.06280209340311343,0.0,0.0
0.06290209673655789,0.0,0.0
0.06300210007000233,0.0,0.0
0.06310210340344678,0.0,0.0
0.06320210673689122,0.0,0.0
0.06330211007033568,0.0,0.0
0.06340211340378012,0.0,0.0
0.06350211673722457,0.0,0.0
0.06360212007066902,0.0,0.0
0.06370212340411346,0.0,0.0
0.06380212673755792,0.0,0.0
0.06390213007100236,0.0,0.0
0.06400213340444681,0.0,0.0
0.06410213673789127,0.0,0.0
0.0642021400713357,0.0,0.0
0.06430214340478016,0.0,0.0
0.0644021467382246,0.0,0.0
0.06450215007166905,0.0,0.0
0.06460215340511351,0.0,0.0
0.06470215673855795,0.0,0.0
0.0648021600720024,0.0,0.0
0.06490216340544684,0.0,0.0
0.0650021667388913,0.0,0.0
0.06510217007233574,0.0,0.0
0.06520217340578019,0.0,0.0
0.06530217673922464,0.0,0.0
0.06540218007266908,0.0,0.0
0.06550218340611354,0.0,0.0
0.06560218673955798,0.0,0.0
0.06570219007300243,0.0,0.0
0.06580219340644688,0.0,0.0
0.06590219673989132,0.0,0.0
0.06600220007333578,0.0,0.0
0.06610220340678022,0.0,0.0
0.06620220674022467,0.0,0.0
0.06630221007366911,0.0,0.0
0.06640221340711357,0.0,0.0
0.06650221674055802,0.0,0.0
0.06660222007400246,0.0,0.0
0.06670222340744691,0.0,0.0
0.06680222674089135,0.0,0.0
0.06690223007433581,0.0,0.0
0.06700223340778026,0.0,0.0
0.0671022367412247,0.0,0.0
0.06720224007466916,0.0,0.0
0.0673022434081136,0.0,0.0
0.06740224674155805,0.0,0.0
0.0675022500750025,0.0,0.0
0.06760225340844694,0.0,0.0
0.0677022567418914,0.0,0.0
0.06780226007533584,0.0,0.0
0.06790226340878029,0.0,0.0
0.06800226674222473,0.0,0.0
0.06810227007566919,0.0,0.0
0.06820227340911364,0.0,0.0
0.06830227674255808,0.0,0.0
0.06840228007600253,0.0,0.0
0.06850228340944697,0.0,0.0
0.06860228674289143,0.0,0.0
0.06870229007633588,0.0,0.0
0.06880229340978032,0.0,0.0
0.06890229674322478,0.0,0.0
0.06900230007666922,0.0,0.0
0.06910230341011367,0.0,0.0
0.06920230674355811,0.0,0.0
0.06930231007700256,0.0,0.0
0.06940231341044702,0.0,0.0
0.06950231674389146,0.0,0.0
0.06960232007733591,0.0,0.0
0.06970232341078035,0.0,0.0
0.0698023267442248,0.0,0.0
0.06990233007766926,0.0,0.0
0.0700023334111137,0.0,0.0
0.07010233674455815,0.0,0.0
0.07020234007800259,0.0,0.0
0.07030234341144705,0.0,0.0
0.07040234674489149,0.0,0.0
0.07050235007833594,0.0,0.0
0.0706023534117804,0.0,0.0
0.07070235674522483,0.0,0.0
0.07080236007866929,0.0,0.0
0.07090236341211373,0.0,0.0
0.07100236674555818,0.0,0.0
0.07110237007900264,0.0,0.0
0.07120237341244708,0.0,0.0
0.07130237674589153,0.0,0.0
0.07140238007933597,0.0,0.0
0.07150238341278042,0.0,0.0
0.07160238674622488,0.0,0.0
0.07170239007966932,0.0,0.0
0.07180239341311377,0.0,0.0
0.07190239674655821,0.0,0.0
0.07200240008000267,0.0,0.0
0.0721024034134471,0.0,0.0
0.07220240674689156,0.0,0.0
0.07230241008033601,0.0,0.0
0.07240241341378045,0.0,0.0
0.07250241674722491,0.0,0.0
0.07260242008066935,0.0,0.0
0.0727024234141138,0.0,0.0
0.07280242674755825,0.0,0.0
0.0729024300810027,0.0,0.0
0.07300243341444715,0.0,0.0
0.07310243674789159,0.0,0.0
0.07320244008133604,0.0,0.0
0.07330244341478048,0.0,0.0
0.07340244674822494,0.0,0.0
0.07350245008166939,0.0,0.0
0.07360245341511383,0.0,0.0
0.07370245674855828,0.0,0.0
0.07380246008200272,0.0,0.0
0.07390246341544718,0.0,0.0
0.07400246674889163,0.0,0.0
0.07410247008233607,0.0,0.0
0.07420247341578053,0.0,0.0
0.07430247674922497,0.0,0.0
0.07440248008266942,0.0,0.0
0.07450248341611387,0.0,0.0
0.07460248674955831,0.0,0.0
0.07470249008300277,0.0,0.0
0.07480249341644721,0.0,0.0
0.07490249674989166,0.0,0.0
0.0750025000833361,0.0,0.0
0.07510250341678056,0.0,0.0
0.07520250675022501,0.0,0.0
0.07530251008366945,0.0,0.0
0.0754025134171139,0.0,0.0
0.07550251675055834,0.0,0.0
0.0756025200840028,0.0,0.0
0.07570252341744725,0.0,0.0
0.07580252675089169,0.0,0.0
0.07590253008433615,0.0,0.0
0.07600253341778059,0.0,0.0
0.07610253675122504,0.0,0.0
0.07620254008466948,0.0,0.0
0.07630254341811393,0.0,0.0
0.07640254675155839,0.0,0.0
0.07650255008500283,0.0,0.0
0.07660255341844728,0.0,0.0
0.07670255675189172,0.0,0.0
0.07680256008533617,0.0,0.0
0.07690256341878063,0.0,0.0
0.07700256675222507,0.0,0.0
0.07710257008566952,0.0,0.0
0.07720257341911396,0.0,0.0
0.07730257675255842,0.0,0.0
0.07740258008600287,0.0,0.0
0.07750258341944731,0.0,0.0
0.07760258675289176,0.0,0.0
0.0777025900863362,0.0,0.0
0.07780259341978066,0.0,0.0
0.0779025967532251,0.0,0.0
0.07800260008666955,0.0,0.0
0.078102603420114,0.0,0.0
0.07820260675355845,0.0,0.0
0.0783026100870029,0.0,0.0
0.07840261342044734,0.0,0.0
0.0785026167538918,0.0,0.0
0.07860262008733625,0.0,0.0
0.07870262342078069,0.0,0.0
0.07880262675422514,0.0,0.0
0.07890263008766958,0.0,0.0
0.07900263342111404,0.0,0.0
0.07910263675455848,0.0,0.0
0.07920264008800293,0.0,0.0
0.07930264342144738,0.0,0.0
0.07940264675489182,0.0,0.0
0.07950265008833628,0.0,0.0
0.07960265342178072,0.0,0.0
0.07970265675522517,0.0,0.0
0.07980266008866962,0.0,0.0
0.07990266342211406,0.0,0.0
0.08000266675555852,0.0,0.0
0.08010267008900296,0.0,0.0
0.08020267342244741,0.0,0.0
0.08030267675589187,0.0,0.0
0.0804026800893363,0.0,0.0
0.08050268342278076,0.0,0.0
0.0806026867562252,0.0,0.0
0.08070269008966965,0.0,0.0
0.0808026934231141,0.0,0.0
0.08090269675655855,0.0,0.0
0.081002700090003,0.0,0.0
0.08110270342344744,0.0,0.0
0.0812027067568919,0.0,0.0
0.08130271009033634,0.0,0.0
0.08140271342378079,0.0,0.0
0.08150271675722524,0.0,0.0
0.08160272009066968,0.0,0.0
0.08170272342411414,0.0,0.0
0.08180272675755858,0.0,0.0
0.08190273009100303,0.0,0.0
0.08200273342444747,0.0,0.0
